simulation,stock
160.16120835656355,googl
145.8108347799578,googl
191.31946692409787,googl
147.10358566395135,googl
145.41210161886252,googl
85.25511231574679,googl
212.20649140782527,googl
183.46497994566346,googl
152.8806637176598,googl
109.36721527669587,googl
140.48558878899297,googl
206.3987975751362,googl
51.253938412929315,googl
123.43851467211682,googl
162.70649874380757,googl
115.57370765828385,googl
105.13556823747895,googl
110.94851496611888,googl
153.4443930467263,googl
115.1828852096987,googl
151.64094795371105,googl
127.4374668667196,googl
340.579696722563,googl
100.69974543427364,googl
188.38091443805143,googl
95.22239929269391,googl
131.1078701585089,googl
123.9049226911509,googl
141.92495159640023,googl
200.40014846930052,googl
142.08972882488848,googl
142.77529484775906,googl
218.8295678057473,googl
284.4856427619088,googl
160.7948531267116,googl
200.6175189444518,googl
199.7204580122447,googl
167.13341952117509,googl
163.14816367225487,googl
95.76625825553405,googl
170.57190686798825,googl
167.73695525846327,googl
156.4666864229132,googl
165.3623600911725,googl
99.03647651865937,googl
157.57091908666942,googl
150.06778208767943,googl
95.64801447084066,googl
149.67315147081678,googl
156.48857426779557,googl
122.56092640726152,googl
132.93476062491231,googl
136.82853648100325,googl
144.6093240033578,googl
182.00246177203874,googl
160.5442181165763,googl
111.55739693061912,googl
229.05549013035753,googl
229.49018666374772,googl
133.44581190861388,googl
107.62300625799661,googl
195.16748650162236,googl
302.26874953614055,googl
81.0185574061984,googl
131.09310132276747,googl
274.296398265603,googl
142.72178164370212,googl
229.6302481857915,googl
137.67791947602072,googl
122.41272262360329,googl
169.01625421064938,googl
176.1424157673354,googl
156.5542735412621,googl
141.6497866691207,googl
91.94168883686336,googl
154.28787928590077,googl
201.35057556346894,googl
138.83480427819848,googl
128.83656049393116,googl
127.58880353391979,googl
166.2895805987577,googl
173.26666746300515,googl
350.791177830646,googl
117.77595803553317,googl
273.68766645136037,googl
92.94919121380639,googl
206.28664556166112,googl
154.37078627139812,googl
160.06898469218768,googl
123.45349189213738,googl
169.05040092650577,googl
182.59645363338706,googl
119.10117625373876,googl
145.28016753238137,googl
152.6177342341201,googl
96.25080117594898,googl
149.40580674733476,googl
88.01296309661669,googl
140.99673141802427,googl
88.10863734900181,googl
210.5105881752297,googl
144.42796494317076,googl
164.68227117180982,googl
100.9901565936773,googl
168.19116985685744,googl
268.4779659524789,msft
393.51673100204107,msft
399.4850474482878,msft
280.40951748812694,msft
275.66687316529675,msft
977.0703968475539,msft
396.35962746548415,msft
413.5206280503894,msft
381.63678246399485,msft
328.50787298896785,msft
303.9940555545832,msft
330.5319761783588,msft
318.38002879605693,msft
421.1614628856797,msft
498.8749865712625,msft
398.848474223323,msft
768.7246367416586,msft
521.6828835605372,msft
400.6395866460759,msft
350.00862012912023,msft
414.7330602160895,msft
590.1873902830162,msft
556.1878358407275,msft
546.3508172994287,msft
249.14619634398045,msft
586.7210785883855,msft
387.3754894052635,msft
464.756919088536,msft
323.5991747492307,msft
475.6748976138817,msft
416.515979153919,msft
416.2525319433713,msft
402.9860662925179,msft
583.059918860185,msft
619.1504324464681,msft
354.4012014700907,msft
344.0603868686015,msft
406.56668055080496,msft
496.0750502700054,msft
269.67677381556206,msft
424.720278950529,msft
570.892054127289,msft
501.4922399554169,msft
389.4068824881876,msft
616.9337452739452,msft
327.00713166467426,msft
407.379937553195,msft
332.46892921098515,msft
520.6158319158103,msft
400.3196147130828,msft
522.5177215043403,msft
502.0712428670191,msft
336.1211385722406,msft
398.0410670407303,msft
396.84608061994936,msft
400.88526186496665,msft
345.82478995504187,msft
605.5302142444157,msft
349.5662490163202,msft
335.3636854938067,msft
423.9275312476139,msft
487.02950020342644,msft
528.4976218127118,msft
336.31709931382807,msft
434.7322723256148,msft
466.85283071295646,msft
658.0467319311125,msft
598.6008777792294,msft
320.50356750134085,msft
330.4310198976945,msft
288.0237478062153,msft
223.99067798481659,msft
382.6107916642945,msft
582.4890876015487,msft
379.76632495877135,msft
429.34579911137826,msft
394.28201416322736,msft
603.2834990291817,msft
453.64372193459667,msft
486.28356342041735,msft
278.3447156161994,msft
665.804364110174,msft
445.5561020186559,msft
373.553000412944,msft
393.71535100562477,msft
324.0982829568679,msft
522.0007184223712,msft
503.30062167214203,msft
503.68532502903093,msft
260.6124938881276,msft
363.3095881206935,msft
266.25637797830143,msft
508.5176688173282,msft
333.3644808132344,msft
516.3799427837545,msft
318.0514775365051,msft
307.739597785531,msft
456.1322865835474,msft
315.4250601564787,msft
514.0748487883315,msft
434.06968355755464,msft
298.465666406008,msft
618.4672459138478,msft
584.117176582264,msft
567.5686720971638,msft
467.2114805188366,msft
336.60342537123734,msft
276.18718517207424,msft
342.5145941239797,msft
488.06158343534054,msft
473.34129787721986,msft
459.2027010568551,msft
343.9703695495044,msft
334.00852253108917,msft
531.5230605023427,msft
445.2427523227025,msft
438.1791694543799,msft
460.6104193366019,msft
472.6498743917324,msft
435.3112333733164,msft
497.3249599633806,msft
495.832572978892,msft
367.7090000375635,msft
296.5918102194186,msft
377.41079418763815,msft
326.2392959964179,msft
603.4917823312633,msft
369.89012685337923,msft
366.27935725153304,msft
368.03662616650905,msft
273.8396258662748,msft
453.04759236960393,msft
279.03325173735556,msft
471.1490736804335,msft
403.6788127358133,msft
584.3917263162848,msft
415.89803742421515,msft
365.6829529182132,msft
328.72811719911664,msft
483.9250853599185,msft
604.1491658763723,msft
406.90339466486523,msft
387.2851707221574,msft
316.6073903238565,msft
276.3389035673634,msft
251.26095119732838,msft
452.1693247365333,msft
515.5064026794313,msft
442.6636222214365,msft
585.0284827066047,msft
504.2355473738032,msft
323.7918605044098,msft
575.0543025827211,msft
516.361762267936,msft
449.4743880617845,msft
381.6452288893494,msft
400.16826048710516,msft
367.2354236595679,msft
322.46752841337474,msft
411.61894578394254,msft
320.7270049050921,msft
378.5432387345591,msft
302.2693682814896,msft
493.1722250907932,msft
486.905952006362,msft
550.6085085095189,msft
424.84896960163366,msft
430.88130908037783,msft
359.2163194145085,msft
368.4670259861931,msft
296.9912859987734,msft
419.95098380933337,msft
313.0767095136267,msft
287.8431982674709,msft
322.30865543119893,msft
484.71506591371065,msft
405.591638006159,msft
475.3801934064791,msft
429.4202112102089,msft
257.231946007449,msft
244.4931877259988,msft
242.09837147414717,msft
519.8914704067133,msft
358.8103148988695,msft
364.516416249583,msft
306.6982726505209,msft
273.2911218537552,msft
807.6936657403885,msft
449.43488806180426,msft
348.53804416756105,msft
374.78074610143295,msft
348.62251304809735,msft
361.6078905643469,msft
468.57944981305036,msft
319.4486165270472,msft
407.6262308496086,msft
463.9223408835016,msft
318.5832220762799,msft
448.7802381835218,msft
527.9218418528959,msft
355.53723881293166,msft
499.0100960297438,msft
655.6311692639872,msft
293.0984357385037,msft
456.6081475054953,msft
526.1378796893439,msft
612.5416239740708,msft
350.40829675785875,msft
591.9944095075206,msft
303.79658868103184,msft
257.8865927267979,msft
363.0433143264554,msft
340.621609832473,msft
317.7785978254344,msft
520.0515960832964,msft
416.1656277322217,msft
361.4528540282437,msft
308.7372795341238,msft
547.4985784098203,msft
446.4218409426419,msft
420.27691659773234,msft
348.11035122464483,msft
353.9721775097581,msft
331.0141707586718,msft
407.22591281813794,msft
294.5798729202746,msft
549.7582610570248,msft
664.5193798007331,msft
317.0769859838851,msft
388.9438075672162,msft
646.9332501372123,msft
450.41969220263496,msft
513.601007389497,msft
517.746009992212,msft
213.5559476741305,msft
339.17229307553583,msft
266.60116814277734,msft
339.0770930957211,msft
403.0176775391906,msft
478.2277469163043,msft
381.0523550385338,msft
479.3721120608204,msft
421.6232813755934,msft
323.43620041346804,msft
332.5546693540134,msft
929.434261496498,msft
471.4498814599638,msft
300.38009540589957,msft
521.9401203627666,msft
368.4195127625231,msft
